time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-05-24T09:25:10.560Z,-7.803,158.5454,109.47,4.1,mb,,83,2.136,0.67,us,us20002lna,2015-06-07T10:17:21.832Z,"60km WNW of Dadali, Solomon Islands",earthquake
2015-05-24T09:21:34.910Z,47.8411667,-121.8245,20.16,2.58,ml,36,130,0.07232,0.32,uw,uw61022161,2015-06-07T09:39:24.482Z,"2km SSW of Sultan, Washington",earthquake
2015-05-24T09:10:40.420Z,27.7955,52.8116,10,4.4,mb,,107,4.161,0.28,us,us20002lnw,2015-06-07T09:06:48.637Z,"106km SW of Jahrom, Iran",earthquake
2015-05-24T09:04:02.280Z,-6.4199,147.7475,78.69,4,mb,,81,3.022,0.84,us,us20002ln6,2015-06-07T08:46:01.176Z,"24km NNW of Finschhafen, Papua New Guinea",earthquake
2015-05-24T08:54:57.800Z,18.7551,-64.8799,40,3.1,Md,14,187.2,0.40783514,0.34,pr,pr15144005,2015-05-24T16:58:27.073Z,"46km N of Charlotte Amalie, U.S. Virgin Islands",earthquake
2015-05-24T06:54:54.780Z,35.6913,-97.4386,6.44,2.7,mb_lg,,43,0.106,0.3,us,us10002bw8,2015-05-27T03:30:29.917Z,"5km NE of Edmond, Oklahoma",earthquake
2015-05-24T05:56:42.700Z,18.7579,-67.571,32,2.9,Md,8,324,0.5228195,0.23,pr,pr15144004,2015-05-24T13:59:25.068Z,"57km NW of Aguadilla, Puerto Rico",earthquake
2015-05-24T05:30:16.100Z,19.048,-66.5765,8,3.3,Md,16,216,0.56953189,0.81,pr,pr15144001,2015-05-24T13:32:47.404Z,"65km NNE of Arecibo, Puerto Rico",earthquake
2015-05-24T05:12:50.050Z,36.683,-121.3115,4.33,2.84,ml,71,53,0.03485,0.08,nc,nc72454541,2015-05-26T18:40:06.442Z,"15km SSE of Ridgemark, California",earthquake
2015-05-24T04:53:22.870Z,-16.83,-14.1858,10,6.3,mwp,,34,8.146,1.02,us,us10002bvx,2015-06-09T14:58:42.000Z,"Southern Mid-Atlantic Ridge",earthquake
2015-05-24T04:15:31.200Z,19.0473,-66.64,51,3.1,Md,14,252,0.5758201,0.54,pr,pr15144000,2015-05-24T12:18:12.501Z,"64km N of Arecibo, Puerto Rico",earthquake
2015-05-24T04:07:31.000Z,19.12,-66.6853,40,3,Md,8,288,0.65577016,0.2,pr,pr15144003,2015-05-24T12:10:03.948Z,"71km NNE of Hatillo, Puerto Rico",earthquake
2015-05-24T04:07:20.400Z,-16.7277,-14.1603,10,4.9,mb,,60,23.885,0.72,us,us10002bvt,2015-05-24T12:10:00.033Z,"Southern Mid-Atlantic Ridge",earthquake
2015-05-24T03:44:11.760Z,-56.0265,-27.9061,108.64,4.8,mb,,53,5.222,0.67,us,us10002bvq,2015-05-24T11:46:51.557Z,"86km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake
2015-05-24T03:28:35.900Z,18.9512,-68.5556,29,3.4,Md,11,316.8,1.05102888,0.21,pr,pr15144002,2015-05-24T11:31:05.296Z,"35km NNE of Otra Banda, Dominican Republic",earthquake
2015-05-24T01:22:04.580Z,-20.1859,-68.8891,136.45,4.8,mb,,45,0.252,1.14,us,us10002bvf,2015-05-24T09:24:48.128Z,"131km E of Iquique, Chile",earthquake
2015-05-24T00:39:36.840Z,-16.7316,-14.2124,10,5,mb,,101,23.841,0.64,us,us10002bvd,2015-05-24T08:42:10.457Z,"Southern Mid-Atlantic Ridge",earthquake
2015-05-24T00:28:07.900Z,33.221,-116.0908333,10.56,2.66,ml,70,23,0.1059,0.25,ci,ci37386144,2015-05-26T19:17:09.910Z,"9km NNE of Ocotillo Wells, California",earthquake
2015-05-24T00:09:38.310Z,31.2625,130.3668,161.71,4.5,mb,,93,0.256,0.61,us,us10002bva,2015-05-24T08:12:14.779Z,"4km E of Makurazaki, Japan",earthquake
2015-05-23T22:31:26.680Z,-41.1111,-91.1436,10,4.7,mb,,81,13.135,0.7,us,us20002lbz,2015-06-07T04:29:46.198Z,"Southeast of Easter Island",earthquake
2015-05-23T21:37:57.000Z,50.5942,-173.5796,7.2,2.7,ml,,,,0.37,ak,ak11614639,2015-06-01T17:22:44.407Z,"183km SSE of Atka, Alaska",earthquake
2015-05-23T20:52:52.000Z,51.3733,179.6497,52.9,2.6,ml,,,,0.3,ak,ak11614634,2015-06-01T17:23:23.502Z,"64km S of Semisopochnoi Island, Alaska",earthquake
2015-05-23T19:40:47.570Z,-5.4356,131.1644,40.03,4.9,mb,,73,2.533,0.78,us,us10002buw,2015-05-24T03:43:22.167Z,"177km W of Tual, Indonesia",earthquake
2015-05-23T19:39:58.090Z,-7.446,121.8362,593.02,4.4,mb,,113,1.247,0.55,us,us20002lbw,2015-06-07T04:39:02.884Z,"117km N of Maurole, Indonesia",earthquake
2015-05-23T19:28:18.350Z,-4.8437,152.6049,50.47,5.9,mww,,20,0.783,0.76,us,us10002buu,2015-06-09T14:58:41.000Z,"63km SW of Taron, Papua New Guinea",earthquake
2015-05-23T18:44:27.720Z,37.4277,-98.9639,2.75,4,mwr,,15,0.744,1.51,us,us10002bup,2015-05-29T10:22:52.208Z,"31km SW of Pratt, Kansas",earthquake
2015-05-23T18:10:51.500Z,18.697,-66.3553,59,2.6,Md,9,234,0.27398616,0.17,pr,pr15143006,2015-05-24T02:13:26.669Z,"25km N of Brenas, Puerto Rico",earthquake
2015-05-23T17:06:51.400Z,33.9945,-118.3531667,11.92,3.09,ml,110,37,0.008128,0.25,ci,ci37385936,2015-06-07T05:04:01.783Z,"0km WSW of View Park-Windsor Hills, California",earthquake
2015-05-23T15:11:40.080Z,37.4409,-98.9383,5,3.3,mb_lg,,153,0.728,0.5,us,us10002bu6,2015-05-24T02:46:06.196Z,"28km SW of Pratt, Kansas",earthquake
2015-05-23T14:34:31.000Z,61.5796,-147.9021,14.3,2.8,ml,,,,0.68,ak,ak11606188,2015-06-01T17:20:44.627Z,"55km E of Lazy Mountain, Alaska",earthquake
2015-05-23T14:10:17.960Z,-11.0737,163.5487,39.84,4.8,mb,,97,3.898,0.86,us,us10002btt,2015-05-23T22:12:57.419Z,"190km ESE of Kirakira, Solomon Islands",earthquake
2015-05-23T13:09:43.970Z,-20.1962,-70.8467,19.04,4.8,mwr,,143,0.676,0.69,us,us10002btq,2015-05-23T21:12:42.573Z,"73km W of Iquique, Chile",earthquake
2015-05-23T13:08:30.170Z,40.2901667,-124.5073333,19.87,2.71,ml,31,242,0.1735,0.13,nc,nc72454136,2015-05-26T23:39:08.530Z,"37km SSW of Ferndale, California",earthquake
2015-05-23T12:54:28.560Z,-18.4715,-69.328,124.18,5.1,mb,,78,0.703,1.29,us,us10002btn,2015-05-23T13:24:59.926Z,"38km SE of Putre, Chile",earthquake
2015-05-23T12:42:51.400Z,17.746,-68.6952,40,3.4,Md,10,338.4,1.59001805,0.18,pr,pr15143007,2015-06-01T15:06:01.962Z,"70km S of Boca de Yuma, Dominican Republic",earthquake
2015-05-23T11:53:31.980Z,-5.4815,152.7587,50.79,4.6,mb,,94,1.412,0.67,us,us10002btl,2015-05-23T19:56:06.051Z,"116km SSW of Taron, Papua New Guinea",earthquake
2015-05-23T11:15:03.000Z,60.0755,-152.9972,115.6,2.8,ml,,,,0.66,ak,ak11606032,2015-06-01T17:22:20.245Z,"47km SSW of Redoubt Volcano, Alaska",earthquake
2015-05-23T11:13:12.140Z,17.0083,-99.5303,41.01,4.5,mb,,210,1.073,0.7,us,us10002bth,2015-05-23T18:20:04.744Z,"18km SSE of Tierra Colorada, Mexico",earthquake
2015-05-23T11:08:50.000Z,61.8492,-151.6678,99.2,3.1,ml,,,,0.7,ak,ak11606023,2015-06-01T17:22:01.017Z,"86km W of Willow, Alaska",earthquake
2015-05-23T10:46:42.360Z,36.8293,-97.6846,5.43,3.5,mb_lg,,42,0.142,0.23,us,us10002bta,2015-05-24T06:18:48.679Z,"5km ENE of Medford, Oklahoma",earthquake
2015-05-23T10:11:33.900Z,18.4277,-66.1573,86,3,Md,14,180,0.13744224,0.23,pr,pr15143004,2015-05-23T18:14:02.315Z,"2km E of Sabana Seca, Puerto Rico",earthquake
2015-05-23T09:20:03.760Z,-10.957,163.6331,10,4.7,mb,,111,3.929,1.07,us,us10002bsx,2015-05-23T17:22:45.516Z,"195km ESE of Kirakira, Solomon Islands",earthquake
2015-05-23T08:03:17.520Z,43.3915,-108.7915,19.36,2.8,ml,,124,0.839,0.67,us,us10002bse,2015-05-23T16:05:55.329Z,"40km N of Ethete, Wyoming",earthquake
2015-05-23T07:31:15.380Z,2.8192,126.2593,79.08,4.6,mb,,121,2.315,0.7,us,us10002bs6,2015-05-23T15:33:49.086Z,"193km NE of Bitung, Indonesia",earthquake
2015-05-23T07:08:45.500Z,18.6793,-64.196,47,2.9,Md,5,277.2,0.13744224,0.83,pr,pr15143005,2015-05-23T15:11:11.982Z,"53km ENE of Road Town, British Virgin Islands",earthquake
2015-05-23T06:07:06.810Z,-11.2284,162.7505,10,4.7,mb,,106,3.281,1.21,us,us10002brv,2015-05-23T14:09:36.570Z,"124km SE of Kirakira, Solomon Islands",earthquake
2015-05-23T05:14:27.890Z,37.45,-114.1831667,11.07,3.41,ml,22,75,0.26,0.21,uu,uu60111707,2015-05-28T06:35:16.871Z,"34km ESE of Caliente, Nevada",earthquake
2015-05-23T05:07:30.840Z,20.0346667,-155.6561667,16.23,2.9,ml,13,167,0.1453,0.12,hv,hv60943716,2015-05-28T15:59:51.007Z,"2km NE of Waimea, Hawaii",earthquake
2015-05-23T05:04:53.000Z,56.9131,-154.7795,53.7,3.9,ml,,,,0.56,ak,ak11605763,2015-06-01T17:21:43.229Z,"76km SW of Larsen Bay, Alaska",earthquake
2015-05-23T04:15:53.550Z,-11.1312,163.463,10,4.7,mb,,108,3.846,0.84,us,us10002bqw,2015-05-23T12:18:35.919Z,"184km ESE of Kirakira, Solomon Islands",earthquake
2015-05-23T03:49:04.000Z,53.4113,-165.8134,20,2.6,ml,,,,0.42,ak,ak11605734,2015-06-01T17:23:04.309Z,"70km SE of Unalaska, Alaska",earthquake
2015-05-23T03:42:10.600Z,18.9918,-64.3588,26,2.9,Md,8,288,0.26140975,0.33,pr,pr15143000,2015-05-23T11:44:55.072Z,"69km NNE of Road Town, British Virgin Islands",earthquake
2015-05-23T03:04:51.660Z,-24.8717,-179.1595,410.7,4.7,mb,,114,4.492,1.04,us,us10002bqn,2015-05-23T11:07:19.303Z,"South of the Fiji Islands",earthquake
2015-05-23T02:45:48.120Z,-37.1154,-74.0023,25.74,4.2,ml,,207,2.689,0.41,us,us10002c3b,2015-05-28T23:18:01.151Z,"62km WNW of Arauco, Chile",earthquake
2015-05-23T00:54:00.670Z,-11.0918,163.471,10,4.9,mb,,47,3.837,0.77,us,us10002bq7,2015-05-29T03:47:43.938Z,"183km ESE of Kirakira, Solomon Islands",earthquake
2015-05-23T00:39:27.910Z,-11.0787,163.2711,10,5.3,mb,,40,3.654,0.67,us,us10002bq5,2015-05-30T02:27:00.213Z,"163km ESE of Kirakira, Solomon Islands",earthquake
2015-05-23T00:20:48.250Z,-11.2645,163.4432,10,5.1,mb,,62,3.888,0.87,us,us10002bpy,2015-05-30T02:15:54.603Z,"189km ESE of Kirakira, Solomon Islands",earthquake
2015-05-22T23:59:33.770Z,-11.1093,163.2154,10,6.8,mww,,18,3.619,0.81,us,us10002bpw,2015-06-09T14:58:40.000Z,"159km ESE of Kirakira, Solomon Islands",earthquake
2015-05-22T23:07:30.850Z,37.294,-114.655,6.52,2.8,ml,17,129.93,0.666,,nn,nn00495548,2015-05-30T05:45:21.040Z,"37km SSW of Caliente, Nevada",earthquake
2015-05-22T22:24:43.000Z,50.337,-179.2235,75.5,3.8,mb,,,,0.82,us,us10002br5,2015-06-05T00:08:11.899Z,"103km S of Amatignak Island, Alaska",earthquake
2015-05-22T22:21:54.000Z,51.7154,-172.6941,52.7,3.6,ml,,,,0.59,us,us10002br4,2015-05-31T09:50:19.310Z,"116km ESE of Atka, Alaska",earthquake
2015-05-22T22:21:05.720Z,-11.104,163.5095,10,4.9,mb,,76,3.876,0.55,us,us10002bnw,2015-05-29T03:41:33.915Z,"188km ESE of Kirakira, Solomon Islands",earthquake
2015-05-22T22:09:17.740Z,35.0175,26.8154,6.46,4.3,mb,,112,0.599,1.21,us,us10002bnr,2015-05-29T03:31:49.677Z,"55km ESE of Palaikastron, Greece",earthquake
2015-05-22T22:03:05.440Z,-11.0926,163.3808,10,5.1,mb,,61,3.757,0.64,us,us10002bns,2015-05-30T02:08:53.124Z,"174km ESE of Kirakira, Solomon Islands",earthquake
2015-05-22T21:45:18.710Z,-11.054,163.6914,11.24,6.9,mww,,22,4.019,1.19,us,us10002bnk,2015-06-09T14:58:39.000Z,"204km ESE of Kirakira, Solomon Islands",earthquake
2015-05-22T20:51:50.500Z,36.5135,-99.02,5,2.9,ml,,280,,0.71,us,us10002bn9,2015-05-25T20:35:16.214Z,"18km ENE of Mooreland, Oklahoma",earthquake
2015-05-22T20:42:24.890Z,0.3458,122.1249,183.64,4.5,mb,,62,1.522,0.89,us,us10002bn6,2015-05-25T18:14:13.753Z,"31km SW of Tilamuta, Indonesia",earthquake
2015-05-22T19:41:22.383Z,37.309,-114.6519,5.8867,3.52,ml,52,93.26,0.332,0.1604,nn,nn00495496,2015-05-25T17:41:56.040Z,"36km SSW of Caliente, Nevada",earthquake
2015-05-22T19:39:33.810Z,-20.1982,-70.8169,17.37,5.2,mwr,,94,0.647,0.96,us,us10002bm8,2015-05-31T22:18:53.000Z,"70km W of Iquique, Chile",earthquake
2015-05-22T19:37:56.730Z,-4.0149,135.9958,32.57,4.9,mb,,50,3.895,0.65,us,us10002bma,2015-05-25T17:54:03.433Z,"40km WSW of Enarotali, Indonesia",earthquake
2015-05-22T19:19:29.763Z,37.3371,-114.642,7.4772,3,ml,41,98.54,0.333,0.1918,nn,nn00495487,2015-05-25T16:44:50.040Z,"32km SSW of Caliente, Nevada",earthquake
2015-05-22T19:07:41.880Z,29.7964,81.6896,10,4.3,mb,,82,3.8,0.93,us,us10002blt,2015-05-25T16:38:13.207Z,"71km SE of Burang, China",earthquake
2015-05-22T19:05:23.910Z,37.3138,-114.639,9.6227,3.83,ml,39,92.92,0.341,0.1751,nn,nn00495573,2015-05-26T16:41:40.871Z,"35km SSW of Caliente, Nevada",earthquake
2015-05-22T18:54:46.633Z,37.3404,-114.6315,0,2.79,ml,9,133.14,0.34,0.1504,nn,nn00495479,2015-05-25T16:18:16.040Z,"32km SSW of Caliente, Nevada",earthquake
2015-05-22T18:47:42.980Z,37.2925,-114.6546,4.0328,4.83,mw,32,109.36,0.335,0.159,nn,nn00495477,2015-06-03T03:07:44.419Z,"35km SSW of Caliente, Nevada",earthquake
2015-05-22T18:06:11.000Z,67.645,-162.3533,33.2,3.3,ml,,,,0.95,ak,ak11604998,2015-05-31T09:50:48.372Z,"35km ENE of Noatak, Alaska",earthquake
2015-05-22T17:41:10.900Z,18.1767,-67.4964,8,2.7,Md,14,140.4,0.20661252,0.25,pr,pr15142006,2015-05-23T01:44:05.642Z,"30km WSW of Stella, Puerto Rico",earthquake
2015-05-22T17:40:39.890Z,-42.1545,173.0697,45.59,4.4,mwr,,56,0.41,1.21,us,us10002bky,2015-05-25T14:36:31.278Z,"57km WNW of Kaikoura, New Zealand",earthquake
2015-05-22T16:17:20.520Z,-18.8038,169.3235,251.5,4.8,mb,,119,2.775,0.83,us,us10002bkk,2015-05-23T00:19:59.691Z,"82km N of Isangel, Vanuatu",earthquake
2015-05-22T15:00:27.390Z,-23.4755,-66.7851,212.28,4.4,mb,,110,2.138,0.75,us,us10002bet,2015-05-24T17:41:01.021Z,"94km NNW of San Antonio de los Cobres, Argentina",earthquake
2015-05-22T14:09:08.000Z,51.3202,-178.1897,29.9,2.6,ml,,,,0.28,ak,ak11604803,2015-05-31T09:50:30.294Z,"62km S of Tanaga Volcano, Alaska",earthquake
2015-05-22T13:48:52.600Z,19.0044,-64.3182,19,3,Md,12,298.8,0.27398616,0.12,pr,pr15142005,2015-05-22T21:51:22.757Z,"72km NNE of Road Town, British Virgin Islands",earthquake
2015-05-22T13:28:49.420Z,28.5733,129.5668,35.85,5.2,mb,,57,2.076,0.94,us,us10002bd8,2015-05-22T21:31:28.745Z,"24km NNE of Naze, Japan",earthquake
2015-05-22T12:07:35.790Z,-4.2166,142.2168,121.74,5,mb,,22,5.576,1.19,us,us10002bd3,2015-05-22T20:10:31.568Z,"69km W of Ambunti, Papua New Guinea",earthquake
2015-05-22T11:50:29.640Z,-31.3704,-68.5795,16.09,4.2,mb,,123,0.196,1.15,us,us10002bcz,2015-05-22T15:51:50.728Z,"9km NW of Albardon, Argentina",earthquake
2015-05-22T11:45:46.690Z,27.4367,85.9602,10,4.2,mb,,175,5.073,0.85,us,us10002bd0,2015-05-23T11:54:27.253Z,"17km NW of Ramechhap, Nepal",earthquake
2015-05-22T11:00:03.330Z,11.4972,124.3845,32.2,4.8,mb,,97,4.554,0.82,us,us10002bcs,2015-05-23T03:30:59.891Z,"5km SW of Catmon, Philippines",earthquake
2015-05-22T10:59:33.520Z,28.0074,84.9701,10,4.7,mb,,128,0.424,1.28,us,us10002bcr,2015-05-22T12:02:31.668Z,"47km NW of Kirtipur, Nepal",earthquake
2015-05-22T10:57:30.790Z,36.5948,-98.3593,7.94,3.5,mb_lg,,40,0.24,0.83,us,us10002bcm,2015-05-22T22:53:21.475Z,"9km NW of Helena, Oklahoma",earthquake
2015-05-22T10:23:43.290Z,-8.11,146.9492,63.23,4.9,mb,,43,1.303,1.41,us,us10002bca,2015-05-23T03:58:41.595Z,"89km SSE of Wau, Papua New Guinea",earthquake
2015-05-22T08:46:19.600Z,18.867,-65.2204,59,3.2,Md,11,205.2,0.55875211,0.28,pr,pr15142004,2015-05-22T16:48:49.763Z,"63km N of Culebra, Puerto Rico",earthquake
2015-05-22T08:41:09.520Z,35.6871667,-121.1163333,4.72,3.16,ml,91,93,0.03085,0.07,nc,nc72453391,2015-05-26T15:02:27.394Z,"8km NE of San Simeon, California",earthquake
2015-05-22T08:30:22.000Z,52.4553,-173.4078,96.9,3.5,ml,,,,0.62,ak,ak11604594,2015-05-31T09:50:23.635Z,"61km ENE of Atka, Alaska",earthquake
2015-05-22T07:40:46.480Z,43.4697,-127.0516,10,4.2,mb,,176,2.075,1.05,us,us10002bbm,2015-05-22T15:43:17.800Z,"217km W of Bandon, Oregon",earthquake
2015-05-22T07:28:48.450Z,-10.3679,161.2985,82.82,4.6,mb,,97,1.62,0.58,us,us10002bbn,2015-05-22T15:31:25.593Z,"68km W of Kirakira, Solomon Islands",earthquake
2015-05-22T07:17:14.570Z,36.5412,-99.0674,5,2.8,mb_lg,,236,0.169,0.4,us,us10002bbi,2015-05-22T15:19:46.887Z,"16km NE of Mooreland, Oklahoma",earthquake
2015-05-22T06:56:07.260Z,32.3638333,-115.2375,26.7,3.4,ml,24,172,0.07964,0.27,ci,ci37385088,2015-05-22T14:58:40.758Z,"4km WNW of Delta, B.C., MX",earthquake
2015-05-22T05:44:31.500Z,26.4989,127.864,50.37,4.6,mb,,142,0.496,1.22,us,us10002c2j,2015-05-25T21:25:29.910Z,"9km NNE of Ishikawa, Japan",earthquake
2015-05-22T05:19:39.200Z,19.3505,-67.1922,78,3.4,Md,13,277.2,0.88034898,0.28,pr,pr15142000,2015-05-22T13:22:12.693Z,"95km N of Isabela, Puerto Rico",earthquake
2015-05-22T05:05:58.680Z,32.3573333,-115.2433333,27.11,3.27,ml,20,182,0.08102,0.28,ci,ci37385072,2015-05-22T19:28:11.991Z,"5km W of Delta, B.C., MX",earthquake
2015-05-22T04:25:26.700Z,18.3045,-64.8414,100,2.7,Md,4,316.8,0.11678099,0.01,pr,pr15142001,2015-05-22T12:27:54.061Z,"10km ESE of Charlotte Amalie, U.S. Virgin Islands",earthquake
2015-05-22T02:53:00.780Z,38.4316667,-122.2501667,13.03,4.09,mw,170,90,0.1071,0.18,nc,nc72453246,2015-06-05T20:59:26.774Z,"10km ENE of Yountville, California",earthquake
2015-05-22T01:52:16.420Z,51.327,1.376,10,3.7,mwr,,82,1.956,1.4,us,us10002bap,2015-05-25T18:31:48.595Z,"2km WSW of Ramsgate, United Kingdom",earthquake
2015-05-22T00:28:15.110Z,-7.502,128.5446,133.28,4.3,mb,,99,2.77,1.44,us,us10002bai,2015-05-31T00:43:45.756Z,"Kepulauan Barat Daya, Indonesia",earthquake
2015-05-22T00:21:16.000Z,63.7967,-148.7646,114.7,2.6,ml,,,,0.49,ak,ak11604448,2015-05-31T09:49:50.599Z,"11km ESE of Healy, Alaska",earthquake
2015-05-21T23:35:52.710Z,-19.8169,174.601,537.96,4.9,mb,,56,3.865,0.96,us,us10002ba5,2015-05-29T03:25:56.800Z,"214km N of Ceva-i-Ra, Fiji",earthquake
2015-05-21T23:10:57.000Z,51.3046,-175.0152,10.9,2.6,ml,,,,0.53,us,us10002bam,2015-06-02T21:45:19.729Z,"114km SSW of Atka, Alaska",earthquake
2015-05-21T22:59:48.800Z,36.6967,-98.4569,7.013,2.6,ml,,119,,0.57,us,us10002bhk,2015-05-30T05:29:49.939Z,"11km SW of Cherokee, Oklahoma",earthquake
2015-05-21T22:53:26.000Z,58.738,-154.732,125.3,3.2,ml,,,,0.77,ak,ak11604348,2015-06-02T21:46:25.723Z,"111km E of King Salmon, Alaska",earthquake
2015-05-21T21:33:02.990Z,-19.8995,-70.3273,67.77,4.1,ml,,175,0.357,1.53,us,us10002b9l,2015-05-30T23:47:08.419Z,"40km NNW of Iquique, Chile",earthquake
2015-05-21T20:45:06.260Z,36.6056667,-121.209,2.92,2.63,md,81,28,0.03428,0.07,nc,nc72453131,2015-05-22T05:40:22.588Z,"22km NNE of Soledad, California",earthquake
2015-05-21T20:34:12.530Z,-34.9246,-71.8351,45.38,4.6,mwr,,108,0.115,0.61,us,us10002b90,2015-05-22T16:18:20.332Z,"53km SW of Santa Cruz, Chile",earthquake
2015-05-21T19:32:56.950Z,-9.7796,160.3321,5,5.7,mww,,28,0.508,0.72,us,us10002b8f,2015-06-09T14:58:38.000Z,"56km SE of Honiara, Solomon Islands",earthquake
2015-05-21T17:42:43.900Z,18.6196,-64.9629,26,2.6,Md,6,187.2,0.43298797,0.15,pr,pr15141005,2015-05-22T01:45:15.914Z,"30km N of Charlotte Amalie, U.S. Virgin Islands",earthquake
2015-05-21T17:30:55.000Z,51.8452,-174.0143,24.8,2.8,ml,,,,0.39,ak,ak11603943,2015-06-02T21:47:03.984Z,"41km SSE of Atka, Alaska",earthquake
2015-05-21T16:56:45.240Z,59.4985,-136.4446,14.33,4.1,mwr,,97,1.234,1.02,us,us10002b74,2015-06-04T23:28:53.360Z,"64km WNW of Haines, Alaska",earthquake
2015-05-21T16:54:11.830Z,-27.203,-72.0159,7.74,4.7,mww,,105,1.301,1.04,us,us10002b73,2015-05-22T15:38:10.556Z,"167km W of Copiapo, Chile",earthquake
2015-05-21T16:24:29.000Z,52.7195,-170.2798,147.6,3.2,ml,,,,0.49,ak,ak11603913,2015-06-04T23:30:52.347Z,"29km ENE of Yunaska Island, Alaska",earthquake
2015-05-21T16:05:32.760Z,36.8907,121.7697,19.55,4.6,mb,,35,3.92,1.11,us,us10002b6x,2015-05-22T16:44:24.740Z,"41km SW of Wendeng, China",earthquake
2015-05-21T16:03:12.450Z,-7.8714,123.1694,233.8,4.5,mb,,61,1.194,1.22,us,us10002b6t,2015-05-22T15:50:26.739Z,"83km NE of Palue, Indonesia",earthquake
2015-05-21T15:52:20.666Z,38.5131,-118.5004,9.3536,2.67,ml,23,83.16,0.101,0.1998,nn,nn00495247,2015-05-22T19:19:18.128Z,"10km E of Hawthorne, Nevada",earthquake
2015-05-21T15:31:19.360Z,37.7431,19.9287,17.54,4.6,mb,,94,2.59,1.17,us,us10002b65,2015-05-21T23:33:56.322Z,"67km SW of Lixourion, Greece",earthquake
2015-05-21T14:25:13.000Z,58.541,-155.5523,148.3,2.5,ml,,,,0.95,ak,ak11603801,2015-06-02T21:45:48.490Z,"66km ESE of King Salmon, Alaska",earthquake
2015-05-21T14:24:47.000Z,52.5459,-163.9811,29.9,2.6,ml,,,,0.46,ak,ak11615732,2015-06-04T23:29:51.560Z,"213km SE of Akutan, Alaska",earthquake
2015-05-21T13:48:08.330Z,1.8715,96.9833,30.5,4.5,mb,,198,0.817,0.55,us,us10002b45,2015-05-21T21:50:42.293Z,"95km SE of Sinabang, Indonesia",earthquake
2015-05-21T13:35:10.000Z,60.1974,-152.4591,97.4,2.5,ml,,,,0.57,ak,ak11603744,2015-06-02T21:45:30.008Z,"35km SSE of Redoubt Volcano, Alaska",earthquake
2015-05-21T13:25:28.290Z,11.1692,-61.9753,68.8,4.2,mb,,86,1.007,1.1,us,us10002b3s,2015-05-22T00:42:11.390Z,"70km NW of Petit Valley, Trinidad and Tobago",earthquake
2015-05-21T12:48:32.760Z,-10.8936,163.8284,18.98,4.8,mb,,88,4.085,1.45,us,us10002b3k,2015-05-21T20:51:08.029Z,"214km ESE of Kirakira, Solomon Islands",earthquake
2015-05-21T12:27:15.920Z,-10.8611,163.6509,10,4.9,mb,,64,3.91,1.26,us,us10002b3a,2015-05-21T20:29:45.328Z,"194km ESE of Kirakira, Solomon Islands",earthquake
2015-05-21T12:26:35.770Z,-10.7876,163.7145,11.12,4.6,mb,,117,9.722,1.36,us,us10002b3b,2015-05-21T20:29:01.357Z,"199km E of Kirakira, Solomon Islands",earthquake
2015-05-21T11:03:15.700Z,35.9936,-97.2263,4.498,3.3,ml,,60,,0.73,us,us10002b4j,2015-05-22T17:31:02.186Z,"5km NNE of Langston, Oklahoma",earthquake
2015-05-21T09:02:50.200Z,18.669,-65.5353,63,2.5,Md,3,288,0.43119134,0.1,pr,pr15141003,2015-05-21T18:09:11.682Z,"37km NNE of Luquillo, Puerto Rico",earthquake
2015-05-21T07:06:04.000Z,51.5272,178.9396,60.4,2.7,ml,,,,0.48,ak,ak11603554,2015-06-04T23:29:33.577Z,"55km SSE of Little Sitkin Island, Alaska",earthquake
2015-05-21T06:04:00.570Z,-32.0367,-70.0174,113.48,4.6,mb,,89,0.853,0.64,us,us10002b23,2015-05-21T06:47:17.885Z,"94km ESE of Salamanca, Chile",earthquake
2015-05-21T05:52:20.000Z,52.8222,-175.013,231.8,3.1,ml,,,,0.35,ak,ak11603518,2015-06-04T23:29:14.997Z,"88km NW of Atka, Alaska",earthquake
2015-05-21T05:45:09.300Z,19.1046,-64.656,28,3.1,Md,7,262.8,0.48239531,0.25,pr,pr15141001,2015-05-21T13:47:53.422Z,"76km N of Road Town, British Virgin Islands",earthquake
2015-05-21T05:14:41.140Z,13.9117,-91.1427,66.75,4.2,mb,,148,1.795,0.81,us,us10002b1w,2015-05-21T13:17:14.101Z,"21km SSW of La Gomera, Guatemala",earthquake
2015-05-21T05:06:12.920Z,33.167,-115.6585,3.35,3.32,ml,69,32,0.03416,0.3,ci,ci37166303,2015-05-23T22:21:26.860Z,"14km WNW of Calipatria, California",earthquake
2015-05-21T04:39:41.700Z,-10.9599,164.0851,10,4.4,mb,,130,4.344,1.47,us,us10002b1n,2015-05-21T12:42:10.476Z,"193km W of Lata, Solomon Islands",earthquake
2015-05-21T04:12:02.690Z,36.5709,-98.3326,5,2.8,mb_lg,,78,0.252,0.58,us,us10002b1f,2015-05-21T22:22:03.106Z,"6km WNW of Helena, Oklahoma",earthquake
2015-05-21T03:52:23.620Z,33.1673333,-115.6446667,3.7,2.57,ml,32,51,0.02432,0.27,ci,ci37166183,2015-05-23T22:20:31.790Z,"13km WNW of Calipatria, California",earthquake
